用户名,博文,转发数,评论数,点赞数,发文时间,来自,页面网址,博文链接,"是否担忧（1=担忧，-1=完全不担忧，0=中性，有些担忧但不用买保险,2=疑似抑郁症）",标签1（担忧对象）,标签2（担忧什么）,标签3（什么保险）,标签4（症状）
睡懒觉了吗,"
                    最近不好的事情真的太多了 想逃避所有情绪不稳定的时候就很冲动 想删东西 或许是想通过这种办法消除一些坏情绪吧但是有些事情根本就忘不掉 有些坎根本就迈不过去想死又缺乏勇气 也担心父母老了怎么办我的人生为什么这么糟糕 我为什么没有弟弟想要疫情快点过去 不用签到的时候就可以注销微信了要是我的人生也能注销就好了 收起全文d
                ",  ,4, ,"
                        今天13:13
                        ",罗渽民宝贝Android,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=2,https://weibo.com/3059983895/IwJAtz5jX?refer_flag=1001030103_,2,,,,情绪问题
孝感日报,"
                    #湖北加油武汉挺住# 【一个党员的朴实心愿：疫情早点结束，我想给父母泡脚】2月20日下午，一辆防疫宣传车缓缓驶过孝感市云梦县“京都名城”小区，司机代中华停下车，摇下车窗，探头望向家的方向，那里有他牵挂的父母和妻儿。　　代中华尤其担心行动不便的两位老人，此刻父母近在咫尺，却有如远在天涯。想回去看看，挣扎半天还是作罢。红着眼眶，代中华重新发动车辆，悄然离开。　　45岁的代中华是云梦县自然资源和规划局的一名普通党员。父亲高位截瘫，常年卧床；母亲3次突发脑溢血，虽一次次从死亡线上抢救了回来，但还是彻底丧失了生活自理能力，照顾二老的担子就落到了代中华和妻子肩上。　　多年如一日的悉心照料，代中华的孝行善举在当地传为佳话，他也因此被评为孝感市第九届“十大孝子”，荣获孝感市第五届“道德模范”称号。　　可突如其来的疫情，让代中华陷入了两难。　　“你是党员，应该上前线。家里有我照顾爸妈，你就放心去吧！”妻子的话，让代中华下定决心，奔赴防疫一线。从1月24日开始，代中华每天早出晚归，2月17日，代中华居住的小区实行全封闭管理，他也就再没回过家。　　期间，妻子来电话说，母亲时常坐在客厅呆呆地看着门口，盼着他回家。妻子的话，揪住了代中华的心，愧疚感涌上心头。因为父母身体原因，代中华从没离开家这么久，老人们已经习惯了有儿子每天陪伴的日子，对他们而言，儿子在，意味着踏实，意味着安稳。　　他拨通妻子的电话，让她把电话交给母亲，想要对母亲说几句话，可是当母亲接过电话的一刹那，代中华想好的话又不知道从何说起，只是噙着泪，对老人说：“妈，对不起，我很快就会回来的。”电话那头，传来熟悉的叮嘱声，“华儿，注意身体，注意安全……”母亲的话，让代中华强忍着的泪水到底还是流了下来。　　代中华的工作主要是防疫宣传引导。这些天，他就睡在办公室的沙发上，吃饭就在车里，从早8时到晚10时，驾驶着防疫宣传车一次次穿过大街小巷。　　途中，遇到未戴口罩的群众，他总会停下车来善意地提醒和劝导。遇到流浪老人，他会拿出口罩帮忙带好。因为顺路，他义务帮京都名城和云天梦境小区居民换煤气、换桶装水、买药……这些善举在代中华看来是举手之劳，显得微不足道，甚至习以为常。　　代中华说，为父母尽孝是做儿女的本分，为党和人民尽忠是党员的责任。他最大的愿望，是疫情能早点结束，他能早点回家，先给妻子一个感激的拥抱，再打上一盆热水，为父母泡泡脚、洗洗脚。（记者李琦 编辑张喆） 收起全文d
                ",1, , ,"
                        今天13:12
                        ",360安全浏览器,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=2,https://weibo.com/5599911572/IwJAgzoIC?refer_flag=1001030103_,-1,,,,
湄潭生活,"
                    #遵义身边事# 【学生开学前后防护怎么做？遵义疾控的建议快查收！】部分学生要开学了父母揪心学生个人防护怎么做？老师担心学校防护措施做不好？遵义市疾控中心提出这样的建议！L遵义事儿君的微博视频 ​                ",  ,1, ,"
                        今天12:58
                        ",微博云剪,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=2,https://weibo.com/2821374870/IwJuhreXu?refer_flag=1001030103_,-1,,,,
第二十五話Air,"
                    不写一下还是可惜。《双生视界》的时无忧和时无暇的同人。妹妹和自己上了同一所高中，但开始有了自己的想法——组个乐队，于是放学不回家，回家也不听话，姐姐很担心。姐姐面临高中毕业问题，父母亲希望自己考上名校深造，将来做个律师或者是医生，由于学业压力没有练琴的空闲和心情，而妹妹又开始叛逆自己。经过一系列青春的事件包括友情和爱情的来来去去，姐姐选择了自己喜欢的音乐事业，成为了摇滚乐队的小提琴手和作曲手，而妹妹也和姐姐重新建立起沟通的桥梁，并一起支持最喜欢的姐姐继续玩音乐，是乐队里的吉他手和主场。店长这个角色也比较重要，是作词手和贝斯手。大概这样。其实我是想用黄卡乐队的《Sing for me》姐姐唱给妹妹和《Always Summer》妹妹唱给姐姐，我也和大家一样，通过游戏风云频道认识的这个乐队，并一直喜欢他们的歌。#双生视界# 收起全文d
                ",1, , ,"
                        今天12:37
                        ",微博 weibo.com,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=2,https://weibo.com/2802477094/IwJm6CW7V?refer_flag=1001030103_,-1,,,,
GraceDAYTOY,"
                    我不敢想象你有多自责又有多失望，那个提到父母都会红了眼眶的孩子该有多自责让父母又担心了。就算一切都与你无关，你也会把所有错误和责任揽在自己身上。我怕我来不及让你知道我有多爱你。我们两千万粉丝愿意为那些脑残做的事情承受他们的怒火，但把你拉进深渊真的让我心态崩了。你对于我而言就像家人一样，你本不该承受这些无谓的伤害的。昨天我还觉得你不会认命，但今天我真的害怕极了。你会不会攒够了失望？ 收起全文d
                ",  ,3, ,"
                        今天12:06
                        ",iPhone 7 Plus,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=2,https://weibo.com/6471423850/IwJ9hdU5m?refer_flag=1001030103_,-1,,,,
信阳校园新鲜事,"
                    #信阳生活# 身处疫情严重地区的父母们，您是否为不能辅导孩子学业而担心？孩子是否因疫情而产生学业问题和心理焦虑？为了让忙碌在防疫一线的白衣天使以及其他一线工作人员可以安心地坚守在自己的岗位，在校党委的领导下，校团委的指导下，教科院团委广泛发动学生，开展信阳师范学院“疫”线家庭手拉手专项（学业辅导）志愿服务活动，义务为信阳及周边各级各岗一线防疫人员家庭提供学业辅导、居家运动、关爱老人等免费线上公益服务。熬过了艰难的时光，我们终将迎来春暖花开。 收起全文d
                ",5,2,7,"
                        今天12:03
                        ",信阳校园超话,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=2,https://weibo.com/5365860877/IwJ822LmD?refer_flag=1001030103_,-1,,,,
儿科医生宫红梅,"
                    【问答】宝宝除了爱吃手口水还超多是什么原因 口水多该怎么办 ？首先，宝宝吃手，就很容易带出很多口水，这是正常现象，家长不用过度担心。如果父母有牙齿萌出早的，也要注意宝宝是否有牙齿萌出的情况。特殊情况：注意观察是否有口腔溃疡。不要总是掐，揉，亲孩子的脸颊。 ​                ",1, ,2,"
                        今天11:44
                        ",,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=2,https://weibo.com/6387770246/IwJ0ybrLr?refer_flag=1001030103_,-1,,,,
Going-under,"
                    同事(一个天天在家啥也不干就等着自己妈伺候的女生)和我说要蹭室友的伙食，我心里想这个时候你还蹭你天天上下班的室友的伙食，真是不被传染难受啊，真担心以后要和她一起工作的自己，同时也特别鄙视离开父母就吃不上饭的人，自己一个人瞎鸡脖过吧，或者祝愿你能找个大爷伺候你 ​                ",  , ,1,"
                        今天11:26
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=2,https://weibo.com/3903540319/IwIT0lncD?refer_flag=1001030103_,-1,,,,
IVF微微懂,"
                    #日本试管##日本英医院##儿女双全# 不是每对父母都让人揪心小W 31岁 AMH4.3自己担心卵巢过度刺激专门来日本做微刺激取卵14颗养囊5颗PGT过关3颗2/4 移植一男一女囊胚2/13验孕成功 2/22翻倍良好这几天可以去看胎心了很Easy是不是❤️ ​                ",  , , ,"
                        今天11:25
                        ",小米8 SE,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=2,https://weibo.com/6622625538/IwISMbQzx?refer_flag=1001030103_,-1,,,,
别靠近我扎人,"
                    父母爱子则计深远 好好生活 好好赚钱。永远不要..  让父母担心  嗯 人真的千万不要生病 生病真的太难受了  真的 2商洛·商州区医院 ​                ",  ,2,3,"
                        今天11:08
                        ",,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=3,https://weibo.com/3775517760/IwILU8i4G?refer_flag=1001030103_,,,,,
huohuode旺旺雪饼ne,"
                    孕早期就一直哭哭哭，感觉自己既有抑郁症又有焦虑症。每天担心一线的父母好不好，是否还健康，防护做好了吗，是不是又冲在了前头，还要自己一个人在家料理自己和肚子里的小宝宝，感觉压力真的好大。想和朋友说说，大家又都好像有自己的事，对你的事不上心，想想还是自己消化。不知道疫情什么时候过去，当初想过让宝宝做个接班做个医生，现在一点这种想法没有了。我是个自私的人，真的做不到和父母和孩子说，你们去吧，帮助别人不要管我。一旦他们有什么事，我真的会崩溃。 收起全文d
                ",  ,8, ,"
                        今天11:06
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=3,https://weibo.com/2265324540/IwIL7l1Vg?refer_flag=1001030103_,-1,,,,
台州在线,"
                    正在备战高考，却住进了方舱医院，他用画笔记录这里的温暖瞬间O网页链接 这幅画的作者是来自东湖中学高三（2）班的彭昕烨。小彭是2月6日凌晨第一批进入方舱医院的患者。父母原本很担心他第一次在陌生的环境独自生活，但进舱后，作为自己这一区唯一的高考生，小彭收获了不少病友们的打气，和医护人员对其学习的监督、生活的照顾。来时匆忙，没带台灯和纸笔，医护们想办法给他准备，还问他要不要去值班室复习，那里光线好。有时他在夜里刷手机，睡得晚了，路过的护士也关心地提醒他早点休息…… 收起全文d
                ",  , , ,"
                        今天11:05
                        ",微博 weibo.com,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=3,https://weibo.com/1769458724/IwIKw7Ctj?refer_flag=1001030103_,-1,,,,
黄冈周边事,"
                    #黄冈爆料#【女护师瞒父母支援黄冈，#父亲每天发群红包确认援鄂女儿平安#】2月29日，湖北黄冈。陈莉是山东济宁医学院附属医院呼吸与危重症医学科的一名护师，大年初四随山东省第二批援鄂医疗队奔赴湖北黄冈。出发时陈莉怕父母担心就没有说，近期姐姐告诉她父亲可能知道了，但是怕打扰女儿工作没有直接打电话，而是每天在家庭群里发红包，看到女儿领了才放心。@千里眼短视频 L千里眼短视频的微博视频 2黄冈 收起全文d
                ",  , ,2,"
                        今天10:53
                        ",,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=3,https://weibo.com/2443957053/IwIFTe5Cp?refer_flag=1001030103_,-1,,,,
北京市大兴区人民医院,"
                    #健康北京战疫有我#@健康大兴@首都健康@健康中国@爱我大兴社区网 ​​​​                   奔赴抗疫一线是“呼吸人”义不容辞的责任    2020年的春节，对于大兴区人民医院所有职工来说都是一个不平凡的春节，特别是对于呼吸与危重症医学科二区来说，1月25日大年初一中午，刚陪父母吃完饭的我接到尹凤先副主任的电话，让我停止休息，火速返岗，因为突然的疫情，作为二线医师的我临危受命带领一线从大年1月26日（大年初二），开始感染内科二区隔离病房的组建工作，同时还要保证目前呼吸与危重症医学科二区住院的27名患者安全出院，从搬家、到感染内科二区的组建，1月28日（大年初四），短短两天时间，我们开始接诊第一例新冠肺炎的患者，虽然很累，我的心是踏实的，作为一名呼吸人，作为一名老党员，在新冠疫情面前，我有义务和责任冲上前去用自己的专业担当起一个呼吸人应该担当的责任。    自1月27日建立感染内科二区隔离病房以来，为了避免家人的交叉感染，我一直和家人处于隔离状态。女儿今年要参加高考，是比较关键的1年，1月12日我刚刚结束了美国研修学习任务回到北京，和女儿呆在一起的时间仅仅不到2周，当我告诉她我要进入隔离病房的时候，女儿说了一句让我感动的话，她说“妈妈，如果是我，我也会去的”，短短的一句话，我的眼眶湿润了，我的女儿长大了。可是我知道孩子还是需要妈妈，需要妈妈的精神食粮的安慰，为了安慰女儿，我写了一封信给女儿，希望都能为她的妈妈感到骄傲，希望她将来是一个对社会有责任敢担当的人。婆婆七十多岁了，一直和我们生活在一起，我工作忙，女儿的起居生活大部分都是由婆婆照料，进入隔离病房，婆婆说“现在国家最需要呼吸科、感染科的大夫了吧，放心吧，家里有我呢，我们在家也保证防护好，隔离好，不给你找麻烦”，我没有告诉我自己父母我一直在隔离病房工作，我的父母双亲都近八十岁了，我怕他们担心，每次父母亲给我打电话都说“你是呼吸科大夫，就是看这种病的，你一定要注 意……”丈夫更不用说了，除了支持我的决定之外，有时候科室的很多文件，都是他都帮我打印的，每天打电话给我，询问医院的情况，我的情况。我能够全身心的工作和我的家人的全力支持是分不开的。    2020年2月2日下午，我接到医务科樊君副主任的电话说让我参加新冠肺炎病区的筹建工作，一边是感染内科二区病人的诊治工作，一边兼顾着新冠肺炎病区前期工作的筹建工作，每天往返于新冠肺炎病区和感染内科二区之间。初建的感染内科二区病房还有很多问题，病人的不理解，一线年轻医生的心里不适应，各种上报传染病流程的上报，与各行政部门的对接，新冠肺炎病区筹建的医疗设备、设施，医疗组的人员配置……一系列的问题好像一下子蜂拥而至，有时候一天下来，脚底板走的都是疼的，但是我的内心是充实的，我为能够在疫情面前守护大兴人民的健康，为他们去除病魔而感到骄傲和自豪，我有信心我们能度过难关。我们必能战胜病毒。   2月15日，在一场纷纷扬扬的大雪的第二天，经过数次核查和演练，我们医疗组11人转战定点收治新冠肺炎病区，虽然天气还很冷，疫情很严重，病毒还在肆虐，但国家有难，匹夫有责，作为一名呼吸人，我义无反顾奔赴战场，尽我绵薄之力，相信阴霾终将过去，春天终将到来。 收起全文d
                ",  , , ,"
                        今天10:48
                        ",专业版微博,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=3,https://weibo.com/3166724865/IwIDMyb5N?refer_flag=1001030103_,-1,,,,
