用户名,博文,转发数,评论数,点赞数,发文时间,来自,页面网址,博文链接
乐乐2880261143,"
                    糟糕的心情         不知从什么时候开始，我开始嫌弃我的妈妈，感觉真的很不适应，为什么会这样，我该怎么办？        我是单亲家庭，父母在我初中的时候离婚，我跟了妈妈，那个时候妈妈还是很辛苦的，一个女人带着一个孩子，我是感恩的，以至于妈妈说什么只要我能做到，我绝不会说二话，我结婚生子，妈妈和婆婆也是一直帮我带孩子，我妈妈和我们在一起生活了好多年，直到孩子上小学，有了小饭桌，妈妈说她也没什么事了，还是想回老家，毕竟那里有工作了多年的同事，一个小区的人都认识，我扭不过，让母亲回去了，现在孩子已经四年级了，这期间母亲也有来过，但都是住几天就又回去了，今年年前母亲来了，和我们过年，但赶上了新冠病毒，所以一直在一起，后来发现真的好多生活习惯都变了，我们家是两室一厅的房子，我和老公一个卧室，妈妈和孩子一个卧室，现在孩子都上网课，我想让孩子晚上早点睡，可是我妈每天玩手机到凌晨，孩子也是不自觉，经常11点左右才睡觉，早晨我起来叫孩子，我妈也不起床，孩子上课她就在那里睡觉，9点半才起床，起来了又不知道在手机上干啥，一会唱歌，一会念诗，应该是群里的吧，具体的我不知道，我妈又信仰佛教不吃肉，所以我们都是做两种饭，真的很累，其他的都还好，就是孩子写作业听课，我妈不是睡觉，就是对着手机念诗唱歌，孩子不自觉的就要插话，我不知道该怎么办，对我妈说话也不能重，我妈还是玻璃心，特敏感，现在庆幸我和老公异地，他不在家，我都快受不了了，可想而知他要是在，他也会有意见，还好老公这么多年从来没有说过我妈一句怨言，年前我妈来了，我在我们小区门口的美容店办了会员，想领着母亲也去享受一下，可我没想到，去了，母亲说她的眼袋好重想要做眼睛，人家小姑娘给介绍这，介绍那，最后和我说觉得挺好的，我怎么说呢，只能问问多钱，5800元，我那个时候真的心疼啊，没办法，只好掏了，想的一年也来不了几次，可是现在真的好烦，想的疫情赶紧过去吧，妈妈你还是回去吧，我有点受不了了，我是不是很过分啊！        O绿洲 收起全文d
                ",  , , ,"
                        03月02日 16:41
                        ",绿洲APP,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=2,https://weibo.com/2880261143/IwKWXb2GB?refer_flag=1001030103_
ni710,"
                    如果你很脆弱，你年迈的父母怎么办 2巢湖·太阳岛花园 ​                ",  , , ,"
                        03月02日 16:36
                        ",HUAWEI P30,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=2,https://weibo.com/3732956190/IwKV6cSMb?refer_flag=1001030103_
爆笑老鬼,"
                    亲生父母为了要弟弟25年前把我送人了，现在要来认我，我该怎么办？  #日常吐槽# ​                ",  , 1, 2,"
                        03月02日 16:33
                        ",微博 weibo.com,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=2,https://weibo.com/5403327715/IwKTQbk8H?refer_flag=1001030103_
分手挽回情感语录,"
                    #分手了怎么挽回前任##失恋后怎么挽回前任# 父母反对怎么挽回？ 两个人在一起，是需要经历风波，需要面对矛盾的。互相的赤诚相待，坦诚沟通，是非常有必要的。所以善意的谎言也许可以治标，但是绝对不能本质上的解决两人的问题。建议不管任何事情，都不要隐瞒对方，心平气和，一起面对和解决，倾听他的想法和意见，总会获得谅解，达成一致。 小心经营，悉心保护你们的感情，为你所珍惜的这个男人，这份爱情努力做最好的自己吧！幸福属于每一个用真心浇灌爱的女人！ #怎么挽回婚姻##同性恋失恋了怎么办##如何挽回异地恋异国恋前男友前女友##复合前任修复感情##父母反对的恋爱该不放弃##冷暴力和家暴哪个更可怕##分手挽回情感复合失恋分离新欢出轨婚姻# 收起全文d
                ",  , , ,"
                        03月02日 16:14
                        ",微博 weibo.com,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=2,https://weibo.com/1908798377/IwKLTilOv?refer_flag=1001030103_
涌有木木,"
                    “他想和喜欢的女孩子结婚，却遭到双方父母的反对，所以来问我怎么办。”“我说，我要是他们父母，也会反对。”“我只是说出了统计学结果而已。”“这个问题的关键在于，是后悔过早结婚的人多，还是后悔应该早结婚的人比较多。”                            ——汤川学《预知梦》卧槽我爱死这个物理学家了！！！ 收起全文d
                ",  , , ,"
                        03月02日 16:06
                        ",OPPO Reno3 Pro 5G,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=2,https://weibo.com/5321321234/IwKIUjhED?refer_flag=1001030103_
LilithFtd_,"
                    之前上网课的时候，我真的想过这个问题，那些跟着爷爷奶奶条件不好或或者根本不懂，或者父母离异跟着亲戚的小孩怎么办，有没有人帮他们。咋说呢，我不想做圣母，可是想到这就很绝望，看到那种好心人帮忙的消息也不太好。人世间绝望的事情真多 ​                ",  , , 1,"
                        03月02日 15:41
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=3,https://weibo.com/2106319463/IwKyyd4fa?refer_flag=1001030103_
奈何桥头有枝生,"
                    我常常恐惧死亡睡觉前我会想如果我现在闭上眼明天永远睁不开怎么办我有的时候会想如果我现在离开了人世那我未完成的梦想怎么办我会想到如果我突然离开父母亲人，又作何感想我未完成的工作，谁会来接手阳台上的花，没有人浇水能活多久冰箱里的菜，会不会因为时间而腐烂没看完的电视剧，会不会成为我的遗憾我总是有很多的，千万种的顾虑归根结底，是我，还不想离开这个世界这个世界的灰暗面很多但是并不妨碍我爱他也许现在你觉得世界在对你百般刁难但是，在真正的生死面前当死神，真的就站在你的身边你的一只脚跨出了这个世界你会发现还有很多人都在牵挂着你你还有好多事没有去完成在死亡面前工作竟也会显得那么可爱要活着啊宝贝们只有活着才会苦尽甘来死了就什么都没有了只有活着你才能知道明天会比今天更好或更坏只有活着你才能知道未完持续的电影后面的故事活着呀宝贝们棺材里很冷的你们的大好年华还有很多可能 收起全文d
                ",  1, 4, 55,"
                        03月02日 14:34
                        ",OPPO Reno3 5G,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=3,https://weibo.com/5693340556/IwK7koaq3?refer_flag=1001030103_
沙雕营,"
                    去女友家见她父母，突然不想和她结婚了，因为她父母太奇葩，我该怎么办？ ​                ",  , 6, 3,"
                        03月02日 14:31
                        ",即刻笔记,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=3,https://weibo.com/5017913220/IwK61pCZa?refer_flag=1001030103_
新新Soul,"
                    我免费围观了 @孔庆东 的回答，问题价值 388.00 元，快来一起围观~ O微博问答 ​                ",  , , ,"
                        03月02日 14:31
                        ",微博 weibo.com,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=3,https://weibo.com/5283370041/IwK60fxvd?refer_flag=1001030103_
曝料君,"
                    网友投稿：长辈介绍的相亲对象身高太矮，父母却要我同意因为我也是矮！我该怎么办？ ​​​                ",  1, 8, 3,"
                        03月02日 14:12
                        ",iPhone XS Max,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=3,https://weibo.com/5288439940/IwJYt3fej?refer_flag=1001030103_
沙雕营长,"
                    网友投稿：小孩子一岁多，打了媳妇几下，媳妇就教育，打得有些重，奶奶疼孙子很生气，说了比较重的话。媳妇扬言，和我父母，老死不相往来。我该怎么办？ ​                ",  8, 23, 302,"
                        03月02日 14:09
                        ",微博 weibo.com,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=3,https://weibo.com/6224097333/IwJXmbRC6?refer_flag=1001030103_
April0411_2059,"
                    父母都不管我能怎么办。我也会这样。嗯……这关别人屁事 O不出门还坚持发自拍的女生究竟有多“臭美”? ​                ",  , , ,"
                        03月02日 13:53
                        ",前置双摄vivo X9,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=3,https://weibo.com/3561875241/IwJQUoui0?refer_flag=1001030103_
福泥湾湾L,"
                    今天我室友跟我说 她差点被之前喜欢她的一个已经结婚了的男的强奸了 她没有想到报警 甚至在上那个人的车之前她想的是  那个男的一直在他家门口按喇叭 被她父母听见了怎么办 被邻里邻居听见了怎么办 完全没有思考在晚上单独跟一个男的还是一个对自己有想法的男的出去会面临怎样的危险 我真的…… ​                ",  , 2, 1,"
                        03月02日 13:46
                        ",美图M8s·电影级虚化,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=3,https://weibo.com/7188479392/IwJNT5xoq?refer_flag=1001030103_
52云起,"
                    父母上班了未成年子女未开学怎么办？谁给个解释，上班了单位不发口罩，外面买不到，却要求戴口罩，这个局怎么破#健康科普汇# ​                ",  , 5, 1,"
                        03月02日 13:42
                        ",华为手机 畅享玩不停,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=3,https://weibo.com/2209491655/IwJMt4azF?refer_flag=1001030103_
睡懒觉了吗,"
                    最近不好的事情真的太多了 想逃避所有情绪不稳定的时候就很冲动 想删东西 或许是想通过这种办法消除一些坏情绪吧但是有些事情根本就忘不掉 有些坎根本就迈不过去想死又缺乏勇气 也担心父母老了怎么办我的人生为什么这么糟糕 我为什么没有弟弟想要疫情快点过去 不用签到的时候就可以注销微信了要是我的人生也能注销就好了 收起全文d
                ",  , 4, ,"
                        03月02日 13:13
                        ",罗渽民宝贝Android,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=3,https://weibo.com/3059983895/IwJAtz5jX?refer_flag=1001030103_
lao方00,"
                    我围观了@孔庆东 的回答，围观仅1元，快来一起围观~ O微博问答 ​                ",  , , ,"
                        03月02日 13:05
                        ",微博问答,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=3,https://weibo.com/2632592043/IwJxas32j?refer_flag=1001030103_
挽回前任前男友女友情感心理咨询,"
                    挽回并不是一件简单的事情，否则就不会有那么多的兄弟来到这里，寻找挽回另一半的秘籍。情侣往往走到分手时，肯定是有很多不可调节的误会、摩擦、矛盾积累、外力阻碍等等，身心疲惫之后的爆发导致了你们的分手。情侣往往在分手时，双方还会说出很多“伤人”“狠毒”“攻击性”的言语，比如：“我们已经没有可能了！”“我受够你了！”“我以后不想再见到你！”“我不爱你了！”或是无比坚定的感叹号，让你感到她的愤怒和坚决；或是让人冰到脚底的陈述句，仿佛连和你多商量一句都在浪费她的时间。但感情真的如此“收放自如”吗？经过我们多次的案例实践，分手后的情侣双方本身具有相互吸引的条件以及牢固的联系感的前提下，如果使用的方法得当，很多都会重新再在一起。所以在这里我要给还在考虑分手后复合概率的你说一句，只要你愿意积极改变、努力进取，虽然不能说100%几率复合，但希望还是很大的。#分手后怎么办 分手后怎么挽回 失恋了怎么挽回 异地恋异国恋失恋分手后如何怎么样挽回前任挽回前女友 如何分离新欢分离小三分离前任 感情维护情感挽回挽回前任情感咨询情话 挽回前女友前男友技巧 出轨 闹离婚 家庭暴力 冷暴力 如何和好如初 感情不和父母反对怎么办 美妆 健身 想你了难过不想分开伤心难过想哭想你了回来吧好想你# 收起全文d
                ",  , , ,"
                        03月02日 13:00
                        ",HUAWEI P10 Plus,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=3,https://weibo.com/3888736638/IwJv9uFhs?refer_flag=1001030103_
